period,periodYear,periodQuarter,periodOrder,sourceObject,sourceGrain,ageGroup,unitJoinKey,unitCode,unitZipCode,unitName,coordinatingCouncil,stakeOrDistrict,state,city,snapshotDate,members,participating,males,females,notParticipating,participatingMales,participatingFemales,sourceParticipationRate,lowParticipationFlag,unitPriorityIndex,cityPriorityIndex,isolationVsPerformance,stakeDistanceTier,councilDistanceTier,milesToCouncilCentroid,cityLatitude,cityLongitude
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,martinsburg west virginia stake|harpers ferry ward,,,Harpers Ferry Ward,Maryland Baltimore,Martinsburg West Virginia Stake,West Virginia,Harpers Ferry,2025 Q3,55.0,11.0,,,,,,0.20000000298023224,0,0.07388518005609512,0.2515147924423218,Low isolation / Low participation,20�40 mi,20�40 mi,22.97483253479004,39.32341766357422,-77.73197937011719
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,martinsburg west virginia stake|hedgesville ward,,,Hedgesville Ward,Maryland Baltimore,Martinsburg West Virginia Stake,West Virginia,Hedgesville,2025 Q3,109.0,13.0,,,,,,0.11926605552434921,1,0.27307024598121643,0.3494128882884979,Low isolation / Low participation,<20 mi,20�40 mi,34.54613494873047,39.553428649902344,-77.99500274658203
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,martinsburg west virginia stake|inwood ward,,,Inwood Ward,Maryland Baltimore,Martinsburg West Virginia Stake,West Virginia,Inwood,2025 Q3,110.0,12.0,,,,,,0.25477707386016846,0,0.02685268223285675,0.2923841178417206,Low isolation / High participation,20�40 mi,20�40 mi,20.597999572753906,40.62294387817383,-73.75089263916016
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,martinsburg west virginia stake|martinsburg ward,,,Martinsburg Ward,Maryland Baltimore,Martinsburg West Virginia Stake,West Virginia,Martinsburg,2025 Q3,156.0,25.0,,,,,,0.16025641560554504,0,0.17706836760044098,0.3080615699291229,Low isolation / Low participation,<20 mi,20�40 mi,32.605201721191406,39.45625305175781,-77.96395874023438
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,martinsburg west virginia stake|shenandoah river ward,,,Shenandoah River Ward,Maryland Baltimore,Martinsburg West Virginia Stake,West Virginia,Shenandoah,2025 Q3,62.0,8.0,,,,,,0.12903225421905518,0,0.3561076521873474,0.278067022562027,Low isolation / Low participation,40�75 mi,?75 mi,115.32486724853516,39.00518798828125,-79.41907501220703
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,winchester virginia stake|berryville ward,,,Berryville Ward,Maryland Baltimore,Winchester Virginia Stake,Virginia,Berryville,2025 Q3,73.0,16.0,,,,,,0.21917808055877686,0,0.0531599298119545,0.2342309057712555,Low isolation / Low participation,20�40 mi,40�75 mi,40.62299346923828,39.151756286621094,-77.98252868652344
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,winchester virginia stake|blue ridge ysa branch,,,Blue Ridge YSA Branch,Maryland Baltimore,Winchester Virginia Stake,Virginia,Winchester,2025 Q3,,,,,,,,0.0,0,0.06253985315561295,0.23853641748428345,Low isolation / Low participation,40�75 mi,40�75 mi,47.97270584106445,39.185218811035156,-78.16523742675781
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,winchester virginia stake|evendale branch (spanish),,,Evendale Branch (Spanish),Maryland Baltimore,Winchester Virginia Stake,Virginia,Evendale,2025 Q3,19.0,9.0,,,,,,0.4736842215061188,0,0.0650690570473671,0.22025303542613983,Low isolation / High participation,40�75 mi,40�75 mi,49.91279220581055,39.12565994262695,-78.16583251953125
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,winchester virginia stake|front royal ward,,,Front Royal Ward,Maryland Baltimore,Winchester Virginia Stake,Virginia,Front Royal,2025 Q3,76.0,20.0,,,,,,0.2631579041481018,0,0.0774800032377243,0.22241023182868958,Low isolation / High participation,20�40 mi,40�75 mi,59.43291091918945,38.91785430908203,-78.1917724609375
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,winchester virginia stake|luray branch,,,Luray Branch,Maryland Baltimore,Winchester Virginia Stake,Virginia,Luray,2025 Q3,36.0,5.0,,,,,,0.1388888955116272,0,0.2900221645832062,0.28415125608444214,Low isolation / Low participation,40�75 mi,?75 mi,81.87345123291016,38.66546630859375,-78.46002197265625
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,winchester virginia stake|petersburg ward,,,Petersburg Ward,Maryland Baltimore,Winchester Virginia Stake,Virginia,Petersburg,2025 Q3,107.0,6.0,,,,,,0.05607476457953453,1,0.5751720666885376,0.3464454412460327,Low isolation / Low participation,?75 mi,?75 mi,155.74755859375,37.227928161621094,-77.40192413330078
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,winchester virginia stake|romney branch,,,Romney Branch,Maryland Baltimore,Winchester Virginia Stake,Virginia,Romney,2025 Q3,53.0,14.0,,,,,,0.2641509473323822,0,0.09843731671571732,0.2085571587085724,Low isolation / High participation,?75 mi,?75 mi,75.50872039794922,39.34196853637695,-78.75645446777344
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,winchester virginia stake|shenandoah valley ward,,,Shenandoah Valley Ward,Maryland Baltimore,Winchester Virginia Stake,Virginia,Shenandoah Valley,2025 Q3,77.0,20.0,,,,,,0.25974026322364807,0,0.06345546245574951,0.229569211602211,Low isolation / High participation,40�75 mi,40�75 mi,48.675045013427734,39.185420989990234,-78.17987060546875
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,winchester virginia stake|winchester ward,,,Winchester Ward,Maryland Baltimore,Winchester Virginia Stake,Virginia,Winchester,2025 Q3,135.0,33.0,,,,,,0.0,0,0.06253985315561295,0.23853641748428345,Low isolation / Low participation,40�75 mi,40�75 mi,47.97270584106445,39.185218811035156,-78.16523742675781
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,winchester virginia stake|woodstock ward,,,Woodstock Ward,Maryland Baltimore,Winchester Virginia Stake,Virginia,Woodstock,2025 Q3,80.0,28.0,,,,,,0.3499999940395355,0,0.09691766649484634,0.21327824890613556,Low isolation / High participation,40�75 mi,40�75 mi,74.34303283691406,38.881778717041016,-78.50584411621094
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|east brunswick ward,,,East Brunswick Ward,New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,East Brunswick,2025 Q3,178.0,24.0,,,,,,0.13483145833015442,0,0.2171436846256256,0.3509508967399597,Low isolation / Low participation,<20 mi,<20 mi,18.873058319091797,40.42788314819336,-74.41598510742188
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|eatontown 1st branch (spanish),,,Eatontown 1st Branch (Spanish),New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,Eatontown,2025 Q3,95.0,16.0,,,,,,0.16842105984687805,0,0.1572759747505188,0.41357502341270447,Low isolation / Low participation,20�40 mi,20�40 mi,31.70441246032715,40.29622268676758,-74.05097198486328
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|eatontown 2nd ward,,,Eatontown 2nd Ward,New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,Eatontown,2025 Q3,175.0,15.0,,,,,,0.16842105984687805,0,0.1572759747505188,0.41357502341270447,Low isolation / Low participation,20�40 mi,20�40 mi,31.70441246032715,40.29622268676758,-74.05097198486328
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|freehold ward,,,Freehold Ward,New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,Freehold,2025 Q3,114.0,18.0,,,,,,0.15789473056793213,0,0.17953045666217804,0.306213915348053,Low isolation / Low participation,<20 mi,20�40 mi,30.362804412841797,40.260108947753906,-74.27375793457031
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|new brunswick ward (spanish),,,New Brunswick Ward (Spanish),New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,New Brunswick,2025 Q3,121.0,21.0,,,,,,0.1735537201166153,0,0.12350374460220337,0.29848602414131165,Low isolation / Low participation,<20 mi,<20 mi,14.776580810546875,40.49513626098633,-74.44392395019531
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|north hanover ward,,,North Hanover Ward,New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,North Hanover,2025 Q3,119.0,12.0,,,,,,0.10084033757448196,1,0.3272070288658142,0.3670763075351715,Low isolation / Low participation,<20 mi,40�75 mi,43.8431282043457,40.088008880615234,-74.58573150634766
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|princeton 1st ward,,,Princeton 1st Ward,New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,Princeton,2025 Q3,136.0,20.0,,,,,,0.14705882966518402,0,0.20248490571975708,0.37658482789993286,Low isolation / Low participation,<20 mi,20�40 mi,29.016582489013672,40.34969711303711,-74.65973663330078
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|princeton 2nd ward,,,Princeton 2nd Ward,New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,Princeton,2025 Q3,147.0,17.0,,,,,,0.14705882966518402,0,0.20248490571975708,0.37658482789993286,Low isolation / Low participation,<20 mi,20�40 mi,29.016582489013672,40.34969711303711,-74.65973663330078
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|princeton 3rd branch (spanish),,,Princeton 3rd Branch (Spanish),New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,Princeton,2025 Q3,151.0,38.0,,,,,,0.14705882966518402,0,0.20248490571975708,0.37658482789993286,Low isolation / Low participation,<20 mi,20�40 mi,29.016582489013672,40.34969711303711,-74.65973663330078
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|stafford branch,,,Stafford Branch,New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,Stafford,2025 Q3,59.0,12.0,,,,,,0.20338983833789825,0,0.12501242756843567,0.2185784876346588,Low isolation / Low participation,40�75 mi,40�75 mi,68.1226577758789,39.711463928222656,-74.27796173095703
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|toms river 1st ward,,,Toms River 1st Ward,New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,Toms River,2025 Q3,149.0,11.0,,,,,,0.07382550090551376,1,0.3993983268737793,0.42082053422927856,Low isolation / Low participation,20�40 mi,40�75 mi,51.96532440185547,39.95267868041992,-74.19682312011719
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,east brunswick new jersey stake|toms river 2nd branch (spanish),,,Toms River 2nd Branch (Spanish),New Jersey Morristown,East Brunswick New Jersey Stake,New Jersey,Toms River,2025 Q3,55.0,14.0,,,,,,0.07382550090551376,1,0.3993983268737793,0.42082053422927856,Low isolation / Low participation,20�40 mi,40�75 mi,51.96532440185547,39.95267868041992,-74.19682312011719
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,liberty park new jersey stake|bayonne 1st branch,,,Bayonne 1st Branch,New Jersey Morristown,Liberty Park New Jersey Stake,New Jersey,Bayonne,2025 Q3,51.0,6.0,,,,,,0.11764705926179886,1,0.24782148003578186,0.38719281554222107,Low isolation / Low participation,20�40 mi,<20 mi,12.346548080444336,40.6687126159668,-74.11431121826172
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,liberty park new jersey stake|bayonne 2nd branch (spanish),,,Bayonne 2nd Branch (Spanish),New Jersey Morristown,Liberty Park New Jersey Stake,New Jersey,Bayonne,2025 Q3,15.0,5.0,,,,,,0.11764705926179886,1,0.24782148003578186,0.38719281554222107,Low isolation / Low participation,20�40 mi,<20 mi,12.346548080444336,40.6687126159668,-74.11431121826172
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,liberty park new jersey stake|ironbound branch (portuguese),,,Ironbound Branch (Portuguese),New Jersey Morristown,Liberty Park New Jersey Stake,New Jersey,Ironbound,2025 Q3,9.0,3.0,,,,,,0.3333333432674408,0,0.013094830326735973,0.2447730153799057,Low isolation / High participation,20�40 mi,<20 mi,10.044705390930176,40.726348876953125,-74.15962982177734
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,liberty park new jersey stake|jersey city 1st ward (spanish),,,Jersey City 1st Ward (Spanish),New Jersey Morristown,Liberty Park New Jersey Stake,New Jersey,Jersey City,2025 Q3,128.0,20.0,,,,,,0.15625,0,0.16429321467876434,0.5018516182899475,Low isolation / Low participation,20�40 mi,<20 mi,15.797772407531738,40.7215690612793,-74.04745483398438
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,liberty park new jersey stake|jersey city 2nd ward,,,Jersey City 2nd Ward,New Jersey Morristown,Liberty Park New Jersey Stake,New Jersey,Jersey City,2025 Q3,293.0,13.0,,,,,,0.15625,0,0.16429321467876434,0.5018516182899475,Low isolation / Low participation,20�40 mi,<20 mi,15.797772407531738,40.7215690612793,-74.04745483398438
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,liberty park new jersey stake|newark ward (spanish),,,Newark Ward (Spanish),New Jersey Morristown,Liberty Park New Jersey Stake,New Jersey,Newark,2025 Q3,242.0,40.0,,,,,,0.1666666716337204,0,0.16127970814704895,0.3131742477416992,Low isolation / Low participation,40�75 mi,20�40 mi,31.70683479309082,39.68283462524414,-75.75157165527344
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,liberty park new jersey stake|spring garden branch,,,Spring Garden Branch,New Jersey Morristown,Liberty Park New Jersey Stake,New Jersey,Spring Garden,2025 Q3,126.0,26.0,,,,,,0.2063492089509964,0,0.10697712004184723,0.23047716915607452,Low isolation / Low participation,20�40 mi,40�75 mi,59.464725494384766,40.003822326660156,-75.01831817626953
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,liberty park new jersey stake|union city ward (spanish),,,Union City Ward (Spanish),New Jersey Morristown,Liberty Park New Jersey Stake,New Jersey,Union City,2025 Q3,144.0,33.0,,,,,,0.2291666716337204,0,0.02332225628197193,0.25946563482284546,Low isolation / High participation,20�40 mi,<20 mi,17.88990020751953,40.779544830322266,-74.02375030517578
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,liberty park new jersey stake|west new york ward (spanish),,,West New York Ward (Spanish),New Jersey Morristown,Liberty Park New Jersey Stake,New Jersey,West New York,2025 Q3,128.0,18.0,,,,,,0.140625,0,0.20375964045524597,0.33670365810394287,Low isolation / Low participation,40�75 mi,<20 mi,18.740467071533203,40.78561019897461,-74.00931549072266
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,morristown new jersey stake|branchburg branch (spanish),,,Branchburg Branch (Spanish),New Jersey Morristown,Morristown New Jersey Stake,New Jersey,Brnachburg,2025 Q3,32.0,7.0,,,,,,,,,,,,,,,
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,morristown new jersey stake|cedar lake ward,,,Cedar Lake Ward,New Jersey Morristown,Morristown New Jersey Stake,New Jersey,Cedar Lake,2025 Q3,,,,,,,,0.0,0,0.1071782335639,0.1964108794927597,Low isolation / Low participation,40�75 mi,?75 mi,82.2136459350586,39.5837287902832,-74.9001693725586
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,morristown new jersey stake|clinton ward,,,Clinton Ward,New Jersey Morristown,Morristown New Jersey Stake,New Jersey,Clinton,2025 Q3,52.0,16.0,,,,,,0.3076923191547394,0,0.038939934223890305,0.23815913498401642,Low isolation / High participation,20�40 mi,20�40 mi,29.86981773376465,40.636287689208984,-74.91165924072266
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,morristown new jersey stake|dover ward (spanish),,,Dover Ward (Spanish),New Jersey Morristown,Morristown New Jersey Stake,New Jersey,Dover,2025 Q3,99.0,14.0,,,,,,0.0,0,0.09062270075082779,0.2046886533498764,Low isolation / Low participation,40�75 mi,40�75 mi,69.51432800292969,39.15816879272461,-75.52436828613281
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,morristown new jersey stake|hackettstown branch (spanish),,,Hackettstown Branch (Spanish),New Jersey Morristown,Morristown New Jersey Stake,New Jersey,Hackettstown,2025 Q3,,,,,,,,0.0,0,0.035825956612825394,0.23208701610565186,Low isolation / Low participation,20�40 mi,20�40 mi,27.481164932250977,40.853858947753906,-74.82925415039062
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,morristown new jersey stake|ledgewood ward,,,Ledgewood Ward,New Jersey Morristown,Morristown New Jersey Stake,New Jersey,Ledgewood,2025 Q3,116.0,14.0,,,,,,0.12068965286016464,0,0.2520895302295685,0.3575875461101532,Low isolation / Low participation,20�40 mi,20�40 mi,20.942508697509766,40.873863220214844,-74.67131805419922
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,morristown new jersey stake|morristown 1st ward,,,Morristown 1st Ward,New Jersey Morristown,Morristown New Jersey Stake,New Jersey,Morristown,2025 Q3,64.0,16.0,,,,,,0.25,0,0.012892637401819229,0.25529077649116516,Low isolation / High participation,20�40 mi,<20 mi,9.889608383178711,40.79703903198242,-74.48098754882812
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,morristown new jersey stake|morristown 2nd branch (spanish),,,Morristown 2nd Branch (Spanish),New Jersey Morristown,Morristown New Jersey Stake,New Jersey,Morristown,2025 Q3,16.0,4.0,,,,,,0.25,0,0.012892637401819229,0.25529077649116516,Low isolation / High participation,20�40 mi,<20 mi,9.889608383178711,40.79703903198242,-74.48098754882812
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,morristown new jersey stake|north branch ward,,,North Branch Ward,New Jersey Morristown,Morristown New Jersey Stake,New Jersey,North Branch,2025 Q3,107.0,11.0,,,,,,0.10280373692512512,1,0.289673775434494,0.37947216629981995,Low isolation / Low participation,<20 mi,<20 mi,18.4867000579834,40.602046966552734,-74.67738342285156
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,morristown new jersey stake|sparta ward,,,Sparta Ward,New Jersey Morristown,Morristown New Jersey Stake,New Jersey,Sparta,2025 Q3,157.0,12.0,,,,,,0.07643312215805054,1,0.3622424602508545,0.4124433100223541,Low isolation / Low participation,40�75 mi,20�40 mi,28.025222778320312,41.040157318115234,-74.6310043334961
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,newburgh new york stake|kingston 1st ward,,,Kingston 1st Ward,New Jersey Morristown,Newburgh New York Stake,New York,Kingston,2025 Q3,169.0,21.0,,,,,,0.12426035851240158,0,0.3301127851009369,0.34657829999923706,Low isolation / Low participation,40�75 mi,?75 mi,87.03793334960938,41.92877960205078,-74.00238037109375
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,newburgh new york stake|kingston 2nd branch (spanish),,,Kingston 2nd Branch (Spanish),New Jersey Morristown,Newburgh New York Stake,New York,Kingston,2025 Q3,5.0,1.0,,,,,,0.12426035851240158,0,0.3301127851009369,0.34657829999923706,Low isolation / Low participation,40�75 mi,?75 mi,87.03793334960938,41.92877960205078,-74.00238037109375
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,newburgh new york stake|middletown ward,,,Middletown Ward,New Jersey Morristown,Newburgh New York Stake,New York,Middletown,2025 Q3,195.0,15.0,,,,,,0.07692307978868484,1,0.39268025755882263,0.4016490578651428,Low isolation / Low participation,40�75 mi,40�75 mi,52.23030471801758,41.450111389160156,-74.4164810180664
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,newburgh new york stake|monticello branch,,,Monticello Branch,New Jersey Morristown,Newburgh New York Stake,New York,Monticello,2025 Q3,77.0,8.0,,,,,,0.10389610379934311,1,0.3525818884372711,0.34105178713798523,Low isolation / Low participation,40�75 mi,40�75 mi,68.65261840820312,41.65564727783203,-74.6893310546875
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,newburgh new york stake|new paltz branch,,,New Paltz Branch,New Jersey Morristown,Newburgh New York Stake,New York,New Paltz,2025 Q3,50.0,8.0,,,,,,0.1599999964237213,0,0.23143082857131958,0.26593077182769775,Low isolation / Low participation,40�75 mi,40�75 mi,73.85672760009766,41.746498107910156,-74.08448791503906
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,newburgh new york stake|newburgh 1st ward,,,Newburgh 1st Ward,New Jersey Morristown,Newburgh New York Stake,New York,Newburgh,2025 Q3,112.0,18.0,,,,,,0.1607142835855484,0,0.20948021113872528,0.32182106375694275,Low isolation / Low participation,20�40 mi,40�75 mi,58.26839065551758,41.50007629394531,-74.00982666015625
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,newburgh new york stake|newburgh 2nd branch (spanish),,,Newburgh 2nd Branch (Spanish),New Jersey Morristown,Newburgh New York Stake,New York,Newburgh,2025 Q3,63.0,8.0,,,,,,0.1607142835855484,0,0.20948021113872528,0.32182106375694275,Low isolation / Low participation,20�40 mi,40�75 mi,58.26839065551758,41.50007629394531,-74.00982666015625
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,newburgh new york stake|poughkeepsie ward,,,Poughkeepsie Ward,New Jersey Morristown,Newburgh New York Stake,New York,Poughkeepsie,2025 Q3,132.0,24.0,,,,,,0.1818181872367859,0,0.18074357509613037,0.2520745098590851,Low isolation / Low participation,40�75 mi,40�75 mi,73.13983154296875,41.7065544128418,-73.9283676147461
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,newburgh new york stake|west point ward,,,West Point Ward,New Jersey Morristown,Newburgh New York Stake,New York,West Point,2025 Q3,10.0,5.0,,,,,,0.5,0,0.06804296374320984,0.21744565665721893,Low isolation / High participation,20�40 mi,40�75 mi,52.19399642944336,41.39264678955078,-73.95992279052734
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,scotch plains new jersey stake|east orange branch,,,East Orange Branch,New Jersey Morristown,Scotch Plains New Jersey Stake,New Jersey,East Orange,2025 Q3,,,,,,,,0.0,0,0.010917529463768005,0.2445412278175354,Low isolation / Low participation,20�40 mi,<20 mi,8.374554634094238,40.76424026489258,-74.21501159667969
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,scotch plains new jersey stake|elizabeth 1st ward (spanish),,,Elizabeth 1st Ward (Spanish),New Jersey Morristown,Scotch Plains New Jersey Stake,New Jersey,Elizabeth,2025 Q3,49.0,29.0,,,,,,0.5918367505073547,0,0.00975846778601408,0.47585222125053406,Low isolation / High participation,20�40 mi,<20 mi,7.48546838760376,40.66399002075195,-74.21070098876953
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,scotch plains new jersey stake|elizabeth 2nd branch,,,Elizabeth 2nd Branch,New Jersey Morristown,Scotch Plains New Jersey Stake,New Jersey,Elizabeth,2025 Q3,97.0,7.0,,,,,,0.5918367505073547,0,0.00975846778601408,0.47585222125053406,Low isolation / High participation,20�40 mi,<20 mi,7.48546838760376,40.66399002075195,-74.21070098876953
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,scotch plains new jersey stake|maplewood 1st ward,,,Maplewood 1st Ward,New Jersey Morristown,Scotch Plains New Jersey Stake,New Jersey,Maplewood,2025 Q3,416.0,44.0,,,,,,0.10576923191547394,1,0.26476016640663147,0.48242855072021484,Low isolation / Low participation,20�40 mi,<20 mi,4.563293933868408,40.7312126159668,-74.27348327636719
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,scotch plains new jersey stake|maplewood 2nd branch (spanish),,,Maplewood 2nd Branch (Spanish),New Jersey Morristown,Scotch Plains New Jersey Stake,New Jersey,Maplewood,2025 Q3,80.0,24.0,,,,,,0.10576923191547394,1,0.26476016640663147,0.48242855072021484,Low isolation / Low participation,20�40 mi,<20 mi,4.563293933868408,40.7312126159668,-74.27348327636719
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,scotch plains new jersey stake|perth amboy ward (spanish),,,Perth Amboy Ward (Spanish),New Jersey Morristown,Scotch Plains New Jersey Stake,New Jersey,Perth Amboy,2025 Q3,130.0,18.0,,,,,,0.13846154510974884,0,0.20149153470993042,0.3432110846042633,Low isolation / Low participation,<20 mi,<20 mi,13.2163667678833,40.51332092285156,-74.27242279052734
2025 Q3,2025,3,1,masc.[mid-atlantic-singles-council-2025-q3_cleaned],unit,,scotch plains new jersey stake|scotch plains 1st ward,,,Scotch Plains 1st Ward,New Jersey Morristown,Scotch Plains New Jersey Stake,New Jersey,Scotch Plains,2025 Q3,245.0,20.0,,,,,,0.08163265138864517,1,0.3185284733772278,0.45386675000190735,Low isolation / Low participation,20�40 mi,<20 mi,3.5882835388183594,40.65538024902344,-74.3898696899414
